Date,Adj Close
2021-03-25,86.4000015258789
2021-03-26,84.69999694824219
2021-03-29,79.9000015258789
2021-03-30,81.30000305175781
2021-03-31,83.19999694824219
2021-04-01,89.0
2021-04-05,91.5
2021-04-06,92.30000305175781
2021-04-07,89.9000015258789
2021-04-08,90.5999984741211
2021-04-09,88.69999694824219
2021-04-12,83.19999694824219
2021-04-13,83.80000305175781
2021-04-14,80.80000305175781
2021-04-15,80.9000015258789
2021-04-16,80.5999984741211
2021-04-19,81.0999984741211
2021-04-20,78.4000015258789
2021-04-21,78.5999984741211
2021-04-22,80.5
2021-04-23,78.5999984741211
2021-04-26,83.5
2021-04-27,80.80000305175781
2021-04-28,78.19999694824219
2021-04-29,74.0999984741211
2021-04-30,73.0999984741211
2021-05-03,72.9000015258789
2021-05-04,71.9000015258789
2021-05-05,72.69999694824219
2021-05-06,73.0
2021-05-07,73.9000015258789
2021-05-10,71.9000015258789
2021-05-11,71.9000015258789
2021-05-12,70.0
2021-05-13,68.0999984741211
2021-05-14,70.0
2021-05-17,69.5
2021-05-18,71.0
2021-05-19,70.9000015258789
2021-05-20,72.30000305175781
2021-05-21,71.69999694824219
2021-05-24,68.69999694824219
2021-05-25,68.9000015258789
2021-05-26,69.4000015258789
2021-05-27,72.0
2021-05-28,75.9000015258789
2021-06-01,78.0999984741211
2021-06-02,80.69999694824219
2021-06-03,78.80000305175781
2021-06-04,78.30000305175781
2021-06-07,82.30000305175781
2021-06-08,82.5
